"Date","Price","Open","High","Low","Vol.","Change %"
"01/22/2010","27,063.24","27,489.85","27,489.85","26,929.92","253.31M","-1.55%"
"01/21/2010","27,489.85","27,901.74","27,976.23","27,446.67","283.16M","-1.48%"
"01/20/2010","27,901.74","28,086.66","28,095.63","27,901.74","234.22M","-0.66%"
"01/19/2010","28,086.66","28,099.70","28,161.20","27,946.52","176.11M","-0.05%"
"01/18/2010","28,099.70","27,929.22","28,151.36","27,829.16","198.13M","0.61%"
"01/15/2010","27,929.22","28,141.80","28,178.19","27,877.54","178.21M","-0.76%"
"01/14/2010","28,141.80","28,067.00","28,305.08","28,022.30","184.08M","0.27%"
"01/13/2010","28,067.00","28,057.68","28,155.49","27,909.94","172.22M","0.03%"
"01/12/2010","28,057.68","28,346.78","28,346.78","27,920.44","185.45M","-1.02%"
"01/11/2010","28,346.78","28,266.54","28,591.35","28,266.54","189.21M","0.28%"
"01/08/2010","28,266.54","28,017.81","28,283.26","28,017.81","157.90M","0.89%"
"01/07/2010","28,017.81","28,080.36","28,080.77","27,860.59","147.23M","-0.22%"
"01/06/2010","28,080.36","27,998.87","28,179.20","27,978.20","109.54M","0.29%"
"01/05/2010","27,998.87","27,895.19","28,094.79","27,891.33","139.15M","0.37%"
"01/04/2010","27,895.19","27,666.45","27,934.36","27,660.02","85.19M","0.83%"
"12/31/2009","27,666.45","27,475.25","27,673.74","27,475.25","66.36M","0.70%"
"12/30/2009","27,475.25","27,655.21","27,716.39","27,303.17","69.20M","-0.65%"
"12/29/2009","27,655.21","27,888.91","27,935.38","27,613.14","92.40M","-0.84%"
"12/28/2009","27,888.91","27,580.22","27,888.91","27,580.22","56.11M","1.12%"
"12/24/2009","27,580.22","27,607.92","27,706.36","27,552.84","40.50M","-0.10%"
"12/23/2009","27,607.92","27,621.93","27,724.81","27,585.67","77.92M","-0.05%"
"12/22/2009","27,621.93","27,495.42","27,772.59","27,495.42","113.06M","0.46%"
"12/21/2009","27,495.42","27,346.00","27,548.58","27,258.30","131.25M","0.55%"
"12/18/2009","27,346.00","27,130.01","27,346.00","27,014.34","","0.80%"
"12/17/2009","27,130.01","27,098.45","27,308.33","27,089.43","325.04M","0.12%"
"12/15/2009","27,098.45","27,240.75","27,303.78","26,954.47","191.22M","-0.52%"
"12/14/2009","27,240.75","27,108.89","27,358.59","27,101.91","156.70M","0.49%"
"12/11/2009","27,108.89","26,901.28","27,166.83","26,901.28","209.69M","0.77%"
"12/10/2009","26,901.28","26,730.06","26,901.28","26,614.18","252.64M","0.64%"
"12/09/2009","26,730.06","26,990.92","26,990.92","26,676.18","252.13M","-0.97%"
"12/08/2009","26,990.92","27,144.49","27,215.36","26,801.80","261.21M","-0.57%"
"12/07/2009","27,144.49","27,390.31","27,390.31","26,863.76","240.55M","-0.90%"
"12/04/2009","27,390.31","27,314.09","27,454.38","27,083.94","201.88M","0.28%"
"12/03/2009","27,314.09","27,429.76","27,580.37","27,251.24","221.89M","-0.42%"
"12/02/2009","27,429.76","27,277.50","27,483.38","27,277.50","199.81M","0.56%"
"12/01/2009","27,277.50","26,894.74","27,277.50","26,894.74","234.28M","1.42%"
"11/30/2009","26,894.74","26,808.74","27,141.63","26,808.74","","0.32%"
"11/27/2009","26,808.74","27,025.61","27,025.61","26,426.26","271.88M","-0.80%"
"11/26/2009","27,025.61","27,489.24","27,489.24","27,025.61","203.38M","-1.69%"
"11/25/2009","27,489.24","27,377.54","27,646.79","27,377.54","352.81M","0.41%"
"11/24/2009","27,377.54","27,423.47","27,468.94","27,201.95","154.89M","-0.17%"
"11/23/2009","27,423.47","26,929.25","27,423.47","26,929.25","178.69M","1.84%"
"11/20/2009","26,929.25","27,059.21","27,107.22","26,772.97","187.60M","-0.48%"
"11/19/2009","27,059.21","27,210.64","27,287.37","26,956.82","220.62M","-0.56%"
"11/18/2009","27,210.64","27,246.40","27,459.78","27,210.64","254.16M","-0.13%"
"11/17/2009","27,246.40","27,104.29","27,292.09","27,049.49","254.64M","0.52%"
"11/16/2009","27,104.29","26,695.24","27,135.81","26,695.24","197.32M","1.53%"
"11/13/2009","26,695.24","26,687.98","26,765.55","26,526.04","200.22M","0.03%"
"11/12/2009","26,687.98","26,662.54","26,687.98","26,395.34","226.87M","0.10%"
"11/11/2009","26,662.54","26,375.93","26,715.40","26,375.93","228.97M","1.09%"
"11/10/2009","26,375.93","26,345.01","26,462.81","26,297.82","239.41M","0.12%"
"11/09/2009","26,345.01","25,933.45","26,345.01","25,933.45","140.89M","1.59%"
"11/06/2009","25,933.45","25,897.80","26,106.98","25,694.94","177.31M","0.14%"
"11/05/2009","25,897.80","25,924.50","25,924.50","25,577.86","222.50M","-0.10%"
"11/04/2009","25,924.50","25,755.60","26,065.41","25,755.60","241.86M","0.66%"
"11/03/2009","25,755.60","26,112.73","26,191.53","25,545.33","237.11M","-1.37%"
"11/02/2009","26,112.73","26,360.55","26,360.55","26,003.79","187.78M","-0.94%"
"10/30/2009","26,360.55","26,549.41","26,685.38","26,246.28","203.56M","-0.71%"
"10/29/2009","26,549.41","26,056.48","26,549.41","25,742.41","210.50M","1.89%"
"10/28/2009","26,056.48","26,518.72","26,518.72","25,975.44","230.00M","-1.74%"
"10/27/2009","26,518.72","26,910.08","26,910.08","26,278.16","205.53M","-1.45%"
"10/26/2009","26,910.08","26,802.07","26,910.08","26,652.91","211.03M","0.40%"
"10/23/2009","26,802.07","26,731.89","26,937.86","26,706.53","220.71M","0.26%"
"10/22/2009","26,731.89","26,564.65","26,731.89","26,322.14","215.79M","0.63%"
"10/21/2009","26,564.65","26,444.03","26,650.68","26,256.03","259.80M","0.46%"
"10/20/2009","26,444.03","26,425.06","26,636.80","26,331.58","234.62M","0.07%"
"10/19/2009","26,425.06","25,997.65","26,486.68","25,997.65","182.31M","1.64%"
"10/16/2009","25,997.65","26,182.65","26,297.54","25,933.92","205.49M","-0.71%"
"10/15/2009","26,182.65","26,056.41","26,182.65","25,835.23","270.10M","0.48%"
"10/14/2009","26,056.41","25,670.29","26,067.53","25,670.29","272.18M","1.50%"
"10/13/2009","25,670.29","25,630.16","25,810.19","25,494.88","271.82M","0.16%"
"10/12/2009","25,630.16","25,380.05","25,701.24","25,357.69","196.96M","0.99%"
"10/09/2009","25,380.05","25,528.40","25,578.56","25,281.07","157.17M","-0.58%"
"10/08/2009","25,528.40","25,298.97","25,643.47","25,298.97","217.77M","0.91%"
"10/07/2009","25,298.97","25,019.72","25,343.48","25,019.72","223.32M","1.12%"
"10/06/2009","25,019.72","24,661.53","25,019.72","24,661.53","232.91M","1.45%"
"10/05/2009","24,661.53","24,519.76","24,694.43","24,477.27","197.78M","0.58%"
"10/02/2009","24,519.76","24,966.87","24,966.87","24,338.64","210.18M","-1.79%"
"10/01/2009","24,966.87","24,910.85","25,215.95","24,848.26","209.21M","0.22%"
"09/30/2009","24,910.85","24,855.11","25,226.01","24,845.09","205.69M","0.22%"
"09/29/2009","24,855.11","24,993.96","25,120.27","24,828.60","182.81M","-0.56%"
"09/28/2009","24,993.96","24,944.83","25,025.20","24,631.80","143.98M","0.20%"
"09/25/2009","24,944.83","25,362.93","25,362.93","24,870.10","184.45M","-1.65%"
"09/23/2009","25,362.93","25,456.11","25,590.73","25,312.18","227.44M","-0.37%"
"09/22/2009","25,456.11","25,340.64","25,713.11","25,340.64","181.50M","0.46%"
"09/21/2009","25,340.64","25,792.05","25,792.05","25,271.94","209.79M","-1.75%"
"09/18/2009","25,792.05","25,920.77","25,920.77","25,721.27","273.87M","-0.50%"
"09/17/2009","25,920.77","25,578.75","26,067.97","25,578.75","378.55M","1.34%"
"09/16/2009","25,578.75","25,217.56","25,628.17","25,217.56","192.47M","1.43%"
"09/15/2009","25,217.56","25,164.26","25,280.51","24,991.18","213.92M","0.21%"
"09/14/2009","25,164.26","25,567.39","25,567.39","24,984.81","170.45M","-1.58%"
"09/11/2009","25,567.39","25,315.86","25,798.10","25,315.86","232.02M","0.99%"
"09/10/2009","25,315.86","25,085.92","25,438.82","25,085.92","215.86M","0.92%"
"09/09/2009","25,085.92","25,226.16","25,295.13","24,975.48","182.95M","-0.56%"
"09/08/2009","25,226.16","25,020.93","25,351.24","25,020.93","220.31M","0.82%"
"09/07/2009","25,020.93","24,719.17","25,076.83","24,719.17","144.55M","1.22%"
"09/04/2009","24,719.17","24,623.08","24,737.04","24,607.07","158.05M","0.39%"
"09/03/2009","24,623.08","24,536.21","24,805.06","24,536.21","199.37M","0.35%"
"09/02/2009","24,536.21","24,812.20","24,812.20","24,380.49","242.89M","-1.11%"
"09/01/2009","24,812.20","24,929.42","25,160.91","24,716.62","178.15M","-0.47%"
"08/31/2009","24,929.42","25,241.25","25,241.25","24,828.17","144.54M","-1.24%"
"08/28/2009","25,241.25","24,994.65","25,368.08","24,994.65","188.42M","0.99%"
"08/27/2009","24,994.65","25,113.88","25,183.19","24,930.25","181.57M","-0.47%"
"08/26/2009","25,113.88","25,186.10","25,341.75","24,989.14","196.17M","-0.29%"
"08/25/2009","25,186.10","25,274.69","25,362.89","24,978.16","208.01M","-0.35%"
"08/24/2009","25,274.69","24,878.71","25,306.32","24,878.71","242.16M","1.59%"
"08/21/2009","24,878.71","24,601.69","24,936.35","24,386.10","226.45M","1.13%"
"08/20/2009","24,601.69","24,259.54","24,613.71","24,259.54","215.64M","1.41%"
"08/19/2009","24,259.54","24,255.88","24,285.56","23,977.62","275.17M","0.02%"
"08/18/2009","24,255.88","24,074.12","24,377.84","24,043.42","257.81M","0.76%"
"08/17/2009","24,074.12","24,815.77","24,815.77","24,024.77","238.67M","-2.99%"
"08/14/2009","24,815.77","25,009.89","25,166.69","24,725.33","239.45M","-0.78%"
"08/13/2009","25,009.89","24,588.45","25,136.23","24,588.45","299.23M","1.71%"
"08/12/2009","24,588.45","24,681.68","24,681.68","24,364.46","242.88M","-0.38%"
"08/11/2009","24,681.68","25,071.01","25,071.01","24,449.72","241.22M","-1.55%"
"08/07/2009","25,071.01","25,045.68","25,083.21","24,600.31","247.08M","0.10%"
"08/06/2009","25,045.68","24,908.79","25,211.97","24,904.12","303.31M","0.55%"
"08/05/2009","24,908.79","24,835.58","25,158.54","24,747.78","227.27M","0.29%"
"08/04/2009","24,835.58","24,805.91","24,904.61","24,599.23","214.85M","0.12%"
"08/03/2009","24,805.91","24,258.51","24,847.52","24,258.51","191.05M","2.26%"
"07/31/2009","24,258.51","24,067.41","24,258.51","23,953.89","221.87M","0.79%"
"07/30/2009","24,067.41","23,589.29","24,090.06","23,589.29","185.79M","2.03%"
"07/29/2009","23,589.29","23,768.39","23,768.39","23,449.72","183.96M","-0.75%"
"07/28/2009","23,768.39","23,931.64","24,210.20","23,631.65","237.98M","-0.68%"
"07/27/2009","23,931.64","23,943.98","24,266.17","23,808.41","254.37M","-0.05%"
"07/24/2009","23,943.98","23,913.55","24,864.49","23,874.02","229.37M","0.13%"
"07/23/2009","23,913.55","23,607.81","23,965.99","23,548.70","235.97M","1.30%"
"07/22/2009","23,607.81","23,857.98","23,887.59","23,448.04","258.92M","-1.05%"
"07/21/2009","23,857.98","23,655.48","23,906.38","23,532.67","207.40M","0.86%"
"07/20/2009","23,655.48","23,543.11","23,835.96","23,543.11","146.28M","0.48%"
"07/17/2009","23,543.11","23,499.99","23,689.12","23,347.76","139.07M","0.18%"
"07/16/2009","23,499.99","23,569.19","23,707.30","23,317.06","184.27M","-0.29%"
"07/15/2009","23,569.19","22,956.47","23,582.86","22,956.47","198.45M","2.67%"
"07/14/2009","22,956.47","22,469.77","23,059.04","22,469.77","213.95M","2.17%"
"07/13/2009","22,469.77","22,313.41","22,494.42","21,950.24","160.73M","0.70%"
"07/10/2009","22,313.41","22,157.88","22,313.41","22,036.83","129.69M","0.70%"
"07/09/2009","22,157.88","22,014.05","22,264.49","21,887.54","199.49M","0.65%"
"07/08/2009","22,014.05","21,880.64","22,037.99","21,778.28","232.48M","0.61%"
"07/07/2009","21,880.64","21,665.90","22,136.29","21,665.90","193.38M","0.99%"
"07/06/2009","21,665.90","22,234.35","22,234.35","21,648.53","153.38M","-2.56%"
"07/03/2009","22,234.35","22,185.47","22,355.95","22,118.24","130.00M","0.22%"
"07/02/2009","22,185.47","22,710.16","22,710.16","22,139.80","246.29M","-2.31%"
"07/01/2009","22,710.16","22,049.42","22,714.24","22,049.42","222.14M","3.00%"
"06/30/2009","22,049.42","22,304.23","22,527.73","21,987.45","213.15M","-1.14%"
"06/29/2009","22,304.23","22,308.28","22,550.66","22,252.66","139.53M","-0.02%"
"06/26/2009","22,308.28","22,156.17","22,689.38","22,156.17","159.93M","0.69%"
"06/25/2009","22,156.17","22,391.38","22,420.34","22,093.28","188.94M","-1.05%"
"06/24/2009","22,391.38","21,842.45","22,391.38","21,842.45","221.12M","2.51%"
"06/23/2009","21,842.45","21,941.34","21,972.09","21,457.97","210.86M","-0.45%"
"06/22/2009","21,941.34","22,394.57","22,716.58","21,777.63","190.51M","-2.02%"
"06/19/2009","22,394.57","22,156.41","22,447.83","22,079.19","227.03M","1.07%"
"06/18/2009","22,156.41","21,948.66","22,191.71","21,848.23","198.48M","0.95%"
"06/17/2009","21,948.66","22,618.89","22,618.89","21,818.34","221.97M","-2.96%"
"06/15/2009","22,618.89","22,915.06","22,915.06","22,534.16","135.48M","-1.29%"
"06/12/2009","22,915.06","23,057.32","23,098.65","22,772.73","172.06M","-0.62%"
"06/11/2009","23,057.32","23,286.73","23,343.19","22,971.56","201.37M","-0.99%"
"06/10/2009","23,286.73","23,049.43","23,602.96","23,049.43","205.52M","1.03%"
"06/09/2009","23,049.43","22,949.09","23,203.06","22,793.09","192.76M","0.44%"
"06/08/2009","22,949.09","23,166.38","23,166.38","22,752.33","193.00M","-0.94%"
"06/05/2009","23,166.38","22,862.54","23,536.68","22,862.54","197.73M","1.33%"
"06/04/2009","22,862.54","23,063.18","23,063.18","22,646.28","206.07M","-0.87%"
"06/03/2009","23,063.18","23,661.87","23,868.80","22,993.41","245.96M","-2.53%"
"06/02/2009","23,661.87","23,548.65","23,728.22","23,311.63","240.23M","0.48%"
"06/01/2009","23,548.65","22,770.62","23,577.08","22,770.62","188.10M","3.42%"
"05/29/2009","22,770.62","22,315.32","22,884.01","22,315.32","243.42M","2.04%"
"05/28/2009","22,315.32","22,521.68","22,521.68","22,138.04","195.66M","-0.92%"
"05/27/2009","22,521.68","22,440.84","22,692.05","22,440.84","175.85M","0.36%"
"05/26/2009","22,440.84","22,407.28","22,507.03","21,994.48","200.57M","0.15%"
"05/25/2009","22,407.28","22,425.54","22,742.95","22,287.05","116.38M","-0.08%"
"05/22/2009","22,425.54","22,015.59","22,457.22","22,015.59","160.40M","1.86%"
"05/21/2009","22,015.59","22,674.20","22,674.20","21,992.65","224.63M","-2.90%"
"05/20/2009","22,674.20","22,398.38","22,680.98","22,394.77","270.80M","1.23%"
"05/19/2009","22,398.38","21,945.12","22,471.00","21,945.12","272.23M","2.07%"
"05/18/2009","21,945.12","21,705.14","21,945.12","21,493.62","153.94M","1.11%"
"05/15/2009","21,705.14","21,396.35","21,785.78","21,396.35","178.95M","1.44%"
"05/14/2009","21,396.35","21,289.67","21,396.35","20,925.07","215.07M","0.50%"
"05/13/2009","21,289.67","21,930.52","21,930.52","21,220.69","233.50M","-2.92%"
"05/12/2009","21,930.52","21,861.99","21,932.82","21,695.16","212.96M","0.31%"
"05/11/2009","21,861.99","21,840.51","21,891.42","21,543.88","169.91M","0.10%"
"05/08/2009","21,840.51","21,539.81","21,980.46","21,539.81","169.58M","1.40%"
"05/07/2009","21,539.81","21,783.43","22,172.41","21,539.81","260.87M","-1.12%"
"05/06/2009","21,783.43","21,331.94","21,896.35","21,258.88","282.64M","2.12%"
"05/05/2009","21,331.94","21,383.43","21,492.72","21,241.20","225.38M","-0.24%"
"05/04/2009","21,383.43","20,647.03","21,392.35","20,647.03","174.29M","3.57%"
"04/30/2009","20,647.03","20,481.77","20,985.44","20,481.77","223.54M","0.81%"
"04/29/2009","20,481.77","20,281.12","20,510.04","20,250.39","176.67M","0.99%"
"04/28/2009","20,281.12","20,675.13","20,675.13","20,032.19","211.63M","-1.91%"
"04/24/2009","20,675.13","20,322.48","20,791.93","20,242.36","180.93M","1.74%"
"04/23/2009","20,322.48","19,798.43","20,420.24","19,798.43","155.28M","2.65%"
"04/21/2009","19,798.43","20,092.64","20,151.78","19,709.72","212.96M","-1.46%"
"04/20/2009","20,092.64","20,814.69","20,880.02","19,994.77","172.03M","-3.47%"
"04/17/2009","20,814.69","20,936.87","21,088.32","20,732.50","202.11M","-0.58%"
"04/16/2009","20,936.87","21,319.91","21,392.86","20,844.14","191.16M","-1.80%"
"04/15/2009","21,319.91","21,431.12","21,450.67","21,152.74","205.20M","-0.52%"
"04/14/2009","21,431.12","20,965.89","21,523.07","20,965.89","219.26M","2.22%"
"04/09/2009","20,965.89","20,437.39","21,008.86","20,437.39","187.91M","2.59%"
"04/08/2009","20,437.39","20,492.53","20,681.94","20,054.09","207.91M","-0.27%"
"04/07/2009","20,492.53","20,717.37","20,848.93","20,270.78","218.57M","-1.09%"
"04/06/2009","20,717.37","21,195.49","21,400.70","20,542.35","","-2.26%"
"04/03/2009","21,195.49","21,403.40","21,490.91","21,161.01","259.02M","-0.97%"
"04/02/2009","21,403.40","20,742.01","21,580.49","20,742.01","366.22M","3.19%"
"04/01/2009","20,742.01","20,363.91","20,742.01","20,132.51","214.00M","1.86%"
"03/31/2009","20,363.91","19,929.04","20,495.59","19,929.04","200.08M","2.18%"
"03/30/2009","19,929.04","20,661.32","20,661.32","19,844.85","169.09M","-3.54%"
"03/27/2009","20,661.32","21,113.73","21,349.10","20,606.63","210.66M","-2.14%"
"03/26/2009","21,113.73","21,257.63","21,515.77","21,067.70","233.37M","-0.68%"
"03/25/2009","21,257.63","21,108.17","21,359.90","20,862.46","211.78M","0.71%"
"03/24/2009","21,108.17","21,423.18","21,668.59","21,030.42","274.41M","-1.47%"
"03/23/2009","21,423.18","20,802.31","21,451.42","20,802.31","272.75M","2.98%"
"03/20/2009","20,802.31","20,470.93","20,802.31","20,218.90","352.35M","1.62%"
"03/19/2009","20,470.93","19,355.78","20,529.75","19,355.78","440.88M","5.76%"
"03/18/2009","19,355.78","19,423.00","19,704.64","19,330.29","286.24M","-0.35%"
"03/17/2009","19,423.00","19,732.00","19,890.77","19,310.84","249.79M","-1.57%"
"03/16/2009","19,732.00","19,762.03","19,988.41","19,593.84","190.04M","-0.15%"
"03/13/2009","19,762.03","19,168.62","19,810.91","19,168.62","263.84M","3.10%"
"03/12/2009","19,168.62","19,120.04","19,249.63","18,814.68","315.89M","0.25%"
"03/11/2009","19,120.04","18,587.47","19,120.04","18,587.47","332.03M","2.87%"
"03/10/2009","18,587.47","18,152.43","18,628.57","18,144.57","328.85M","2.40%"
"03/09/2009","18,152.43","18,640.81","18,640.81","18,093.90","210.39M","-2.62%"
"03/06/2009","18,640.81","18,418.95","18,778.52","18,160.67","191.36M","1.20%"
"03/05/2009","18,418.95","18,474.16","18,723.79","18,124.19","341.04M","-0.30%"
"03/04/2009","18,474.16","18,120.69","18,651.32","18,120.69","282.70M","1.95%"
"03/03/2009","18,120.69","18,386.54","18,386.54","17,953.96","227.84M","-1.45%"
"03/02/2009","18,386.54","18,465.33","18,484.60","18,179.66","165.58M","-0.43%"
"02/27/2009","18,465.33","18,998.42","18,998.42","18,258.76","200.38M","-2.81%"
"02/26/2009","18,998.42","18,817.56","19,126.60","18,792.38","168.39M","0.96%"
"02/25/2009","18,817.56","18,813.38","19,194.08","18,801.36","185.85M","0.02%"
"02/24/2009","18,813.38","19,286.78","19,286.78","18,712.42","225.87M","-2.45%"
"02/23/2009","19,286.78","19,402.59","19,664.56","19,286.78","170.24M","-0.60%"
"02/20/2009","19,402.59","20,061.20","20,061.20","19,224.58","293.84M","-3.28%"
"02/19/2009","20,061.20","19,953.32","20,173.90","19,924.57","20.06K","0.54%"
"02/18/2009","19,953.32","20,044.49","20,277.72","19,800.19","207.89M","-0.45%"
"02/17/2009","20,044.49","20,382.12","20,386.95","19,937.82","213.63M","-1.66%"
"02/16/2009","20,382.12","20,650.38","20,650.38","20,232.44","114.24M","-1.30%"
"02/13/2009","20,650.38","20,665.91","21,062.35","20,553.35","200.83M","-0.08%"
"02/12/2009","20,665.91","21,054.49","21,286.08","20,638.07","209.89M","-1.85%"
"02/11/2009","21,054.49","21,440.17","21,440.17","20,853.54","171.43M","-1.80%"
"02/10/2009","21,440.17","21,685.10","21,685.10","21,214.67","152.27M","-1.13%"
"02/09/2009","21,685.10","21,435.91","21,685.10","21,250.17","148.84M","1.16%"
"02/06/2009","21,435.91","20,437.20","21,435.91","20,437.20","198.55M","4.89%"
"02/05/2009","20,437.20","20,639.07","21,077.65","20,437.20","257.22M","-0.98%"
"02/04/2009","20,639.07","20,014.62","20,682.30","20,014.62","185.20M","3.12%"
"02/03/2009","20,014.62","19,924.46","20,111.51","19,600.51","178.64M","0.45%"
"02/02/2009","19,924.46","20,570.05","20,570.05","19,907.38","195.55M","-3.14%"
"01/30/2009","20,570.05","20,581.77","20,752.82","20,335.59","206.96M","-0.06%"
"01/29/2009","20,581.77","21,028.54","21,163.85","20,549.04","174.98M","-2.12%"
